Time;Emission_rate_g1;Emission_rate_g2;Emission_rate_g3;Emission_rate_g4;Emission_rate_g5;Emission_rate_g6;Emission_rate_g7;Emission_rate_g8;Emission_rate_g9;Emission_rate_g10;Emission_rate_g11;Emission_rate_g12;Emission_rate_g13;Emission_rate_g14;Emission_rate_g15;Emission_rate_g16;Emission_rate_g17;Emission_rate_g18;Emission_rate_g19;Emission_rate_g20;Emission_rate_g21;Emission_rate_g22
7-10-2020;0;0.870450502;0.84173528;1.040493404;0.846346691;0.306873529;0.375217268;0.398812962;0.393207818;0.420754384;0.387634257;0.406572149;0.451807795;0.423456742;0.438635404;0.44446888;0.504735969;0.361069231;0.486688482;0.640344458;0.674923897;0
8-10-2020;0;0.771981247;0.838899701;0.870380108;0.937689238;0.403616914;0.361649428;0.359021128;0.389003372;0.412060657;0.489080778;0.443422956;0.435928681;0.417213724;0.425071706;0.438001368;0.467689038;0.541684607;0.528770507;0.554973426;0.644400614;0
9-10-2020;0;0.795795631;0.795690675;0.850240922;0.936015232;0.349714813;0.402962196;0.354123674;0.407027857;0.506743283;0.396680613;0.419326773;0.42312492;0.50618568;0.366084422;0.438150496;0.488797893;0.629986386;0.496123408;0.526994912;0.614635135;0
10-10-2020;0;0.749747375;0.820695925;0.747798169;0.875699442;0.382675217;0.373974866;0.408111008;0.383289437;0.385511604;0.430714373;0.384523785;0.433404138;0.460349226;0.423709653;0.442386613;0.486976053;0.465386385;0.559488009;0.55910346;0.614663052;0
11-10-2020;0;0.798104423;0.862423474;0.82824555;0.824894392;0.361374654;0.353638925;0.330468275;0.382765739;0.355707258;0.364500381;0.419534232;0.440885896;0.335626614;0.432001054;0.442323392;0.460591051;0.329138849;0.500082208;0.58929129;0.651721132;0
12-10-2020;0;0.824224761;0.821289418;0.779049384;0.822240748;0.374680568;0.392211951;0.357860359;0.398780963;0.354799081;0.484286952;0.41430753;0.44167259;0.426657042;0.458524604;0.447848508;0.511509164;0.574654863;0.5774906;0.599323287;0.638025409;0
13-10-2020;0;0.791028049;0.855254412;0.992496319;0.870635387;0.365312799;0.383777032;0.347932344;0.38998042;0.412346084;0.330807123;0.422673829;0.471675689;0.347174827;0.433305172;0.440209726;0.484119523;0.408036823;0.535594717;0.486160125;0.66562868;0
14-10-2020;0;0.867071049;0.828787033;0.888117135;0.830564602;0.348929218;0.400390428;0.410077771;0.401637734;0.386032718;0.424530565;0.431707978;0.419722226;0.447995259;0.479766359;0.435392886;0.492758123;0.486918993;0.589946616;0.577486568;0.611559298;0
15-10-2020;0;0.770331789;0.873711985;1.084279007;0.939590803;0.333189444;0.386420982;0.334913859;0.394620261;0.442272599;0.412724318;0.43329331;0.438756617;0.447383252;0.441180158;0.437497802;0.475914439;0.594529424;0.563742591;0.573879808;0.636783106;0
16-10-2020;0;0.849830553;0.838644841;0.841269002;0.942638071;0.355995101;0.378571545;0.481230509;0.38879231;0.387180639;0.42146765;0.4074458;0.415464428;0.314876969;0.471155279;0.442874605;0.507258908;0.508062387;0.543276612;0.564957918;0.616778745;0
17-10-2020;0;0.757537276;0.852027192;1.007078014;0.893823905;0.373567161;0.401325782;0.375712924;0.394304846;0.439851634;0.358041821;0.413502724;0.426441191;0.556051655;0.462603826;0.449030692;0.497787139;0.447792262;0.589755162;0.581921911;0.65351404;0
18-10-2020;0;0.812585649;0.826444867;0.942397837;1.004196469;0.385464492;0.376355903;0.332292179;0.397063178;0.372119087;0.382318403;0.444966958;0.411133289;0.467485152;0.478274877;0.443978583;0.450309184;0.435070834;0.52688402;0.566209173;0.638987996;0
19-10-2020;0;0.808026107;0.826946268;0.697224422;0.933466601;0.376150215;0.375321132;0.398372287;0.392998247;0.38476725;0.449213997;0.408650219;0.420360755;0.292509552;0.45937041;0.443739467;0.473155094;0.603069899;0.531682185;0.566818779;0.639310142;0
20-10-2020;0;0.81197752;0.884750453;0.923934657;0.850332303;0.360715788;0.365702214;0.355763257;0.38730218;0.440008537;0.388836179;0.397836258;0.387265837;0.416274924;0.361142398;0.436187675;0.436789314;0.288803538;0.523288502;0.578244969;0.6272266;0
21-10-2020;0;0.804216925;0.825322926;1.036465822;0.894376953;0.380340608;0.379750281;0.350773295;0.387858459;0.415190202;0.369978362;0.426535547;0.392867571;0.444825569;0.437083437;0.43970898;0.473943291;0.394376189;0.553772407;0.585801873;0.639027773;0
22-10-2020;0;0.833471268;0.820378775;0.832400986;0.920084746;0.365752922;0.373149779;0.336990703;0.390833233;0.393611324;0.393297078;0.420548494;0.415876091;0.431672468;0.412801287;0.438498851;0.460595225;0.465132839;0.537933659;0.568970074;0.654022764;0
23-10-2020;0;0.722361023;0.78998666;0.879090434;0.841502576;0.353649603;0.405292023;0.460838268;0.392254508;0.439655738;0.427889475;0.406301124;0.46007178;0.446461858;0.339882145;0.433762881;0.510102749;0.525373159;0.530869493;0.51908495;0.607626723;0
24-10-2020;0;0.791201836;0.836037663;0.811190537;0.893255836;0.390844927;0.369656433;0.476027914;0.394287792;0.357745223;0.391243317;0.438459141;0.407111656;0.423097923;0.412875311;0.446573585;0.500628201;0.556123481;0.504211272;0.549230776;0.656312124;0
25-10-2020;0;0.829470348;0.858982228;0.849359323;0.815784813;0.383149983;0.384144335;0.392910924;0.382290206;0.400149059;0.392076499;0.431496638;0.423259712;0.418181735;0.39863154;0.444098493;0.460894934;0.574249729;0.580813753;0.534874347;0.612050073;0
26-10-2020;0;0.825955103;0.847177602;0.96662616;0.87551525;0.388599903;0.374844675;0.335991355;0.38496455;0.458868741;0.413853866;0.426126461;0.404129939;0.475210828;0.41805128;0.439105107;0.456396365;0.653727195;0.529155462;0.464626226;0.623009643;0
27-10-2020;0;0.839516051;0.79215712;0.629962872;0.882892222;0.37824455;0.37431966;0.446121608;0.394887743;0.44984801;0.445492467;0.432144018;0.45131251;0.402445799;0.407925994;0.436877432;0.522641038;0.484413192;0.530885643;0.54337818;0.605713842;0
28-10-2020;0;0.802946502;0.848229614;0.828667028;0.95826131;0.400525968;0.390043053;0.400259696;0.398018313;0.405643371;0.363240467;0.443635416;0.43327417;0.370937453;0.411549071;0.435823476;0.502789911;0.548294374;0.535308585;0.526431071;0.666587902;0
29-10-2020;0;0.820102092;0.851612335;0.851599396;0.916890507;0.367036265;0.376853763;0.342922706;0.391917003;0.421521642;0.401979045;0.44683722;0.41227995;0.421731926;0.442924845;0.444353376;0.476999051;0.487077773;0.476389924;0.57408577;0.618866689;0
30-10-2020;0;0.83677143;0.849216558;0.881396028;0.880454817;0.329219458;0.35204826;0.413313783;0.39081239;0.416417028;0.41559269;0.374005646;0.476180865;0.554744946;0.465344917;0.44464443;0.468085157;0.57060247;0.473249125;0.510042616;0.659812184;0
31-10-2020;0;0.808965765;0.782812474;0.853792617;0.930839116;0.389582682;0.357959766;0.376253489;0.406904161;0.397978562;0.425734561;0.4251842;0.411944424;0.379729517;0.422157134;0.439768422;0.50959725;0.480635546;0.500027015;0.54201736;0.584550011;0
1-11-2020;0;0.836623393;0.826927848;0.968994801;0.903892387;0.354281817;0.389294682;0.447228342;0.398968421;0.364151759;0.387208089;0.417971497;0.408970045;0.371502381;0.402295445;0.436468691;0.495570991;0.510580211;0.527910536;0.623156804;0.61565326;0
2-11-2020;0;0.732205367;0.772985301;0.725684418;0.743988016;0.355086956;0.383193793;0.471622545;0.380828915;0.411596106;0.378445494;0.452192779;0.442510079;0.478599343;0.447028491;0.444631617;0.496927907;0.509416379;0.56005293;0.506793998;0.631276903;0
3-11-2020;0;0.772259562;0.827957117;0.879784386;0.841511349;0.409734919;0.394490885;0.400993604;0.391910543;0.402735466;0.435628986;0.394754901;0.415174898;0.396576161;0.471155292;0.437301509;0.523791237;0.260276966;0.551020147;0.576938617;0.628682435;0
4-11-2020;0;0.757953792;0.811789617;0.54593241;0.859629895;0.387935291;0.370242156;0.445951622;0.392235247;0.393971885;0.373918657;0.418579426;0.436182665;0.385172278;0.381005396;0.439723711;0.503929996;0.537220906;0.520629213;0.573555304;0.639639201;0
5-11-2020;0;0.800074959;0.855399892;0.81303478;0.813080712;0.35837166;0.406982356;0.327586336;0.3920583;0.413293894;0.404512929;0.432698205;0.399278859;0.309275164;0.444496508;0.440875628;0.473289033;0.556384511;0.575517401;0.557152812;0.647044308;0
6-11-2020;0;0.816177645;0.812567548;1.057098712;0.806045923;0.386487193;0.354274687;0.388532568;0.398438411;0.399459021;0.409759897;0.423859919;0.422759526;0.495268352;0.439086855;0.448617763;0.459913086;0.543609079;0.506093949;0.556260955;0.593228246;0
7-11-2020;0;0.726319156;0.804524815;0.759586969;0.828060199;0.380668976;0.360755277;0.359841329;0.383561456;0.351527513;0.423885394;0.427223811;0.482714584;0.368214544;0.408209389;0.440591752;0.461241477;0.351503135;0.508656876;0.535689307;0.612493315;0
8-11-2020;0;0.85400988;0.820990337;0.989992294;0.888994835;0.393575502;0.370724844;0.385223526;0.398571226;0.399381446;0.471941352;0.413475634;0.441030808;0.450713259;0.411050013;0.448623713;0.470503837;0.321201133;0.496350641;0.542360715;0.593196611;0
9-11-2020;0;0.76859038;0.804402587;0.565296614;0.84697197;0.370418084;0.370646889;0.404463383;0.37216483;0.384991038;0.542593277;0.414804464;0.42224129;0.441122028;0.473552344;0.453072711;0.453305554;0.646868949;0.557190617;0.563533807;0.580071403;0
10-11-2020;0;0.779496438;0.855874527;0.750852873;0.861881618;0.36892119;0.389226456;0.337543564;0.398545815;0.359645582;0.430875682;0.421156633;0.383218934;0.387474527;0.440723733;0.438856999;0.484124994;0.613087549;0.514354994;0.572987547;0.614791525;0
11-11-2020;0;0.777065053;0.815580663;0.972548134;0.933468223;0.352052342;0.371196652;0.379827399;0.386095673;0.449852481;0.385181395;0.407051999;0.466123527;0.45918485;0.430783333;0.437776307;0.473459544;0.383637908;0.524219373;0.510457004;0.653871368;0
12-11-2020;0;0.778846188;0.858501776;0.649834051;0.816065006;0.389602455;0.367236788;0.363812679;0.408319557;0.455028792;0.384185463;0.417082061;0.419594848;0.437696583;0.453902405;0.4433847;0.520480174;0.497734609;0.558155765;0.536776291;0.667962044;0
13-11-2020;0;0.79974841;0.824133751;0.966226753;0.899917016;0.351951087;0.383539893;0.464137142;0.39729194;0.423013005;0.397367393;0.384639022;0.395850554;0.511221747;0.402309075;0.446690055;0.437550705;0.637819879;0.589800458;0.584756088;0.630317793;0
14-11-2020;0;0.758460584;0.8199484;0.916728201;0.806628843;0.361781761;0.371491922;0.41607164;0.398546877;0.434530675;0.47023079;0.415140805;0.432346977;0.477076248;0.390090631;0.43739172;0.458747703;0.566833771;0.533158648;0.592334777;0.636031356;0
15-11-2020;0;0.718895917;0.815452278;0.92618077;0.847327426;0.396378878;0.359482222;0.364417172;0.372575543;0.425154304;0.426645033;0.404673293;0.44715274;0.366436856;0.425364897;0.443051094;0.511888505;0.545020417;0.561461817;0.532403757;0.646555433;0
16-11-2020;0;0.771236047;0.860091673;0.691729589;0.874788501;0.338095007;0.368807781;0.457642101;0.397865318;0.406807009;0.438379148;0.405869687;0.407671547;0.392931231;0.407108527;0.448062047;0.526542766;0.679077682;0.550838704;0.586282916;0.57336504;0
17-11-2020;0;0.774025433;0.83898507;0.687177886;0.839053426;0.407948179;0.388500503;0.423678285;0.392359496;0.396048918;0.430022813;0.432553726;0.457925423;0.419201238;0.434600806;0.436922394;0.505865083;0.573867679;0.507500364;0.58272057;0.635708962;0
18-11-2020;0;0.742352175;0.822184997;0.820238339;0.877121882;0.418767162;0.375875397;0.359981265;0.39812669;0.441371555;0.369861284;0.3952283;0.466170483;0.402478559;0.386201331;0.433685875;0.453999866;0.660327856;0.541628754;0.589819764;0.640005621;0
19-11-2020;0;0.782503794;0.813544616;0.771335777;0.935605805;0.315787363;0.365850434;0.459019335;0.400153452;0.42849367;0.433563247;0.440150722;0.438217901;0.322304942;0.419404585;0.446587911;0.421464583;0.398455229;0.589597218;0.581053323;0.597619477;0
20-11-2020;0;0.777496495;0.837902117;0.897111004;0.937167889;0.383323642;0.378697528;0.454216653;0.399602822;0.37532158;0.440133292;0.454993573;0.443777979;0.377378418;0.459709358;0.441517235;0.504221541;0.523263326;0.576047062;0.52372249;0.610969781;0
21-11-2020;0;0.839964161;0.859640778;0.912028289;0.918106384;0.376215594;0.4051128;0.381770934;0.380904764;0.429762452;0.440741229;0.446855319;0.410994066;0.52720603;0.419539903;0.444759524;0.478309929;0.402564695;0.496474789;0.535803353;0.615065449;0
22-11-2020;0;0.830297515;0.856852331;0.780567893;0.920169267;0.392990946;0.380956833;0.305604865;0.388292218;0.386002606;0.393147506;0.443173904;0.411994537;0.492441107;0.371136539;0.434671093;0.448901988;0.526810331;0.53320723;0.590871124;0.642494534;0
23-11-2020;0;0.766609456;0.83041431;1.012660862;0.819820259;0.390961511;0.400195463;0.425391487;0.386941672;0.428798386;0.430940132;0.422291069;0.475637467;0.48286383;0.404795315;0.446894692;0.489516805;0.501057271;0.555585885;0.575895483;0.64439638;0
24-11-2020;0;0.851170988;0.859199996;0.787392559;0.887021931;0.36637587;0.395982277;0.372348682;0.370370673;0.43462172;0.415797785;0.439955128;0.421195181;0.360379507;0.436854882;0.443487684;0.468807086;0.328178506;0.577411043;0.652748812;0.613145552;0
25-11-2020;0;0.80891524;0.788347357;0.892151054;0.896808356;0.369892828;0.391236346;0.366796092;0.384930402;0.408093746;0.371564501;0.426959422;0.426667349;0.502771523;0.487747393;0.442162021;0.480872108;0.564898538;0.52090879;0.495066419;0.654430198;0
26-11-2020;0;0.857099869;0.820434732;0.756817375;0.875743741;0.408756485;0.388138311;0.421333626;0.378264401;0.44117432;0.447799869;0.425323825;0.417721333;0.492708091;0.467287314;0.444169837;0.495782258;0.567573271;0.549600199;0.566834713;0.648774425;0
27-11-2020;0;0.821116779;0.837980556;0.921832657;0.986615361;0.393854684;0.388924996;0.365930335;0.391107572;0.408554879;0.394885132;0.429550693;0.457423253;0.421985103;0.497176922;0.44138325;0.465906109;0.588040116;0.55583813;0.525235786;0.627535399;0
28-11-2020;0;0.780717378;0.843749738;0.636248295;0.86089809;0.353084874;0.355065299;0.346578561;0.381415781;0.424789866;0.457547569;0.416546906;0.442217565;0.531038693;0.450366918;0.440790545;0.499493094;0.599113871;0.518364098;0.539563862;0.643235138;0
29-11-2020;0;0.820566009;0.861121722;0.690387569;0.936933136;0.378492674;0.372096094;0.326072773;0.396747557;0.356147577;0.447898551;0.43799191;0.423209184;0.499496435;0.485238578;0.439274485;0.446260335;0.60215645;0.540601378;0.576411591;0.650356674;0
30-11-2020;0;0.768788024;0.818195545;0.936598735;0.819436777;0.370247865;0.400747335;0.373754521;0.401056108;0.424482877;0.454989761;0.411830166;0.434994877;0.48078853;0.466618945;0.450420098;0.447603486;0.513421302;0.521765687;0.595003845;0.687976475;0
1-12-2020;0;0.790103722;0.854306244;0.825360873;0.762844732;0.346681935;0.389820523;0.372813374;0.400545774;0.424523125;0.406497634;0.427849039;0.436000642;0.420204178;0.398438127;0.433085088;0.494352838;0.53571706;0.563834215;0.591256581;0.670627819;0
2-12-2020;0;0.840086837;0.885280768;0.561256626;0.884340388;0.324961669;0.395341281;0.304750907;0.391149001;0.415079058;0.389476882;0.384573716;0.460740956;0.455311292;0.435970214;0.445236784;0.51233081;0.508702067;0.520089129;0.540534628;0.620558443;0
3-12-2020;0;0.735391911;0.86035951;0.82068338;0.859411801;0.387202677;0.360921961;0.372649173;0.385848117;0.423059853;0.451518183;0.433661796;0.441186614;0.438460249;0.40749812;0.442964532;0.478291348;0.411006491;0.548306656;0.536283147;0.587409218;0
4-12-2020;0;0.79573324;0.806616339;0.630841203;0.881836046;0.39496503;0.383287443;0.332340093;0.400541306;0.395049201;0.446855929;0.41165455;0.448336176;0.490896387;0.465887736;0.448374099;0.511364451;0.612119177;0.567949501;0.548913551;0.590810626;0
5-12-2020;0;0.813832847;0.834915535;0.898518293;0.797429295;0.393073981;0.367151068;0.306395791;0.383089854;0.364704754;0.442117535;0.424527351;0.444380593;0.421803257;0.396296147;0.43754652;0.528216964;0.313629591;0.603853114;0.632436463;0.655970323;0
6-12-2020;0;0.834532449;0.843620636;0.856690524;0.881884076;0.308123147;0.365591929;0.384484407;0.394625164;0.445847197;0.404002406;0.418705075;0.407029106;0.461407853;0.484782615;0.447429882;0.446396786;0.563833921;0.508929922;0.475700282;0.646009589;0
7-12-2020;0;0.792464679;0.919640846;0.949401092;0.874528057;0.334380282;0.368814216;0.3586303;0.39280293;0.42655116;0.414960993;0.380427968;0.414753278;0.513846682;0.440938591;0.437371521;0.477269894;0.533367837;0.552016971;0.502757958;0.664933213;0
8-12-2020;0;0.823188987;0.805761413;0.475483563;0.91671545;0.377016811;0.366445029;0.43542747;0.387065007;0.388635679;0.470864534;0.422243019;0.433383118;0.352854954;0.392248948;0.44575127;0.438328895;0.497705311;0.518014306;0.563237132;0.659246724;0
9-12-2020;0;0.771378;0.92029809;0.620158505;0.907289521;0.363348872;0.369438274;0.368480748;0.405240396;0.396257343;0.356955296;0.421120965;0.436276485;0.528687851;0.411627885;0.442931685;0.490340074;0.579732145;0.515134373;0.572437042;0.64921112;0
10-12-2020;0;0.822433264;0.811777865;0.985302981;0.897633771;0.349651509;0.384501427;0.400129834;0.398256567;0.401857057;0.448050191;0.444527091;0.42525971;0.451690169;0.427251848;0.441480042;0.504649511;0.61691536;0.525205479;0.557912339;0.632755954;0
11-12-2020;0;0.816613416;0.820385465;0.730461986;0.934286981;0.3665337;0.363826015;0.387352664;0.399577734;0.428526706;0.432428494;0.43146768;0.418796365;0.526533178;0.450651359;0.438937479;0.512681665;0.5952026;0.471606044;0.528009635;0.617330944;0
12-12-2020;0;0.795820206;0.801915453;0.794237438;0.844907963;0.32905647;0.398438749;0.444430473;0.382119028;0.393143619;0.439370024;0.429211913;0.411859483;0.419994489;0.469731588;0.433267042;0.465995554;0.482232642;0.544696943;0.585263484;0.63061042;0
13-12-2020;0;0.810792967;0.812856988;0.657969698;0.809635493;0.357528709;0.384909667;0.404306263;0.400790613;0.378304652;0.390357725;0.401206029;0.407577845;0.564833714;0.414874709;0.436907428;0.440579954;0.65901945;0.59585719;0.530919897;0.655787746;0
14-12-2020;0;0.80395245;0.835228637;0.953674991;0.79319262;0.373353585;0.368949415;0.351594173;0.387454411;0.414297374;0.366053265;0.444111327;0.430911271;0.316679889;0.398410171;0.441845784;0.42245062;0.6205128;0.573262267;0.586808795;0.674953565;0
15-12-2020;0;0.733185747;0.781694792;0.837795932;0.785766982;0.381491272;0.366431868;0.391733158;0.39806805;0.371410206;0.425791204;0.397429301;0.413316718;0.434192187;0.451571247;0.44616179;0.510983876;0.656208533;0.528736604;0.607897918;0.590364731;0
16-12-2020;0;0.765043227;0.80406646;0.639871821;0.893883253;0.374436854;0.379674846;0.327411282;0.397036568;0.369179584;0.411588383;0.417867551;0.406385349;0.368591731;0.44476316;0.442406043;0.462018912;0.604167503;0.534686684;0.582636937;0.574150212;0
17-12-2020;0;0.807058244;0.835759843;0.845880987;0.848480784;0.352446011;0.376477425;0.334332871;0.376349561;0.397237973;0.47802211;0.413480298;0.442376888;0.431800534;0.434179512;0.445814645;0.463187083;0.575802909;0.513767846;0.519412877;0.60049497;0
18-12-2020;0;0.824388123;0.7961429;0.93292371;0.919369718;0.351748248;0.385312394;0.371328382;0.384390948;0.381423015;0.457846108;0.438568749;0.390821482;0.467718862;0.403346298;0.442678221;0.506258323;0.411520853;0.519726765;0.537534648;0.652941407;0
19-12-2020;0;0.764315515;0.842587488;0.843537193;0.857728744;0.357483893;0.377105441;0.37511651;0.386131335;0.398383876;0.440297366;0.419304976;0.434562339;0.440011607;0.416487936;0.439417505;0.493842833;0.446250641;0.54823073;0.514237873;0.642281305;0
20-12-2020;0;0.85573249;0.847116683;0.830639853;0.874916106;0.394755147;0.36016139;0.386277949;0.374190253;0.391236734;0.396516899;0.403967171;0.475254639;0.465118493;0.474853696;0.441879519;0.486987298;0.543911383;0.488894409;0.490932991;0.624407228;0
21-12-2020;0;0.82162268;0.882017112;0.845617853;0.888572032;0.393856477;0.39815702;0.465274816;0.380622323;0.391279479;0.382756693;0.42705942;0.429062843;0.408188143;0.439601697;0.439914669;0.490497066;0.421034216;0.497694114;0.537938598;0.653051979;0
22-12-2020;0;0.792234544;0.790649003;0.767023018;0.855229039;0.381529882;0.333169473;0.368192087;0.383293307;0.334902124;0.34391075;0.409241005;0.437536837;0.391694845;0.481827092;0.455119934;0.462339583;0.527191009;0.574562649;0.609929266;0.620775643;0
23-12-2020;0;0.825095567;0.823936314;0.651153911;0.875729215;0.371665078;0.382012169;0.492703914;0.400402855;0.375680061;0.418586011;0.401517485;0.426850825;0.361972725;0.467847642;0.445371477;0.497628706;0.559039535;0.525257754;0.520639806;0.595594;0
24-12-2020;0;0.744545744;0.892666331;0.897570124;0.924694609;0.362823619;0.356237379;0.408275581;0.399342632;0.454481871;0.45299535;0.437120746;0.425642178;0.4726426;0.400752003;0.443865743;0.445416579;0.486176658;0.530557403;0.60666978;0.631238461;0
25-12-2020;0;0.750952766;0.864706254;0.883061177;0.901394644;0.342763344;0.375679443;0.299533359;0.378644995;0.391465768;0.457495858;0.426824231;0.399446741;0.429106967;0.439173237;0.436745281;0.459044683;0.642383821;0.518975035;0.526248537;0.652057355;0
26-12-2020;0;0.794132334;0.803846474;0.848609043;0.864023159;0.365529837;0.380890421;0.409112922;0.385656559;0.412134193;0.413728644;0.396300772;0.452168899;0.456286145;0.478766137;0.439763062;0.451588467;0.456262398;0.534129334;0.582987837;0.671179031;0
27-12-2020;0;0.741317544;0.816043704;0.978211853;0.996039567;0.376793003;0.375392545;0.373584393;0.386317553;0.389793536;0.540282714;0.417818248;0.433721876;0.474167609;0.408592866;0.447434211;0.550617835;0.430951511;0.559418313;0.607747533;0.657148475;0
28-12-2020;0;0.843713707;0.814629413;0.831522664;0.850147023;0.351188738;0.37337743;0.443534194;0.39867147;0.431858761;0.45033195;0.419085496;0.418276251;0.521123303;0.412781721;0.447133379;0.469935671;0.572613127;0.565608846;0.505942812;0.608759682;0
29-12-2020;0;0.811613579;0.828792406;0.617759283;0.902334432;0.310956488;0.375274916;0.456540354;0.392658751;0.390357329;0.48828918;0.438101862;0.426850016;0.42953149;0.396885098;0.441244679;0.47255985;0.513224924;0.562226187;0.578748628;0.606982563;0
30-12-2020;0;0.793120075;0.849434437;0.78137637;0.884128874;0.367096866;0.390497869;0.3571845;0.380515846;0.411389699;0.455545333;0.422107986;0.421047615;0.39236764;0.405604156;0.449001385;0.434234318;0.503086312;0.544185129;0.575642327;0.60849111;0
31-12-2020;0;0.727982788;0.860578384;0.981736348;0.859003277;0.36084097;0.37899601;0.364026404;0.410147211;0.393526544;0.43643;0.413494533;0.427573794;0.357991307;0.46118666;0.436046519;0.532172857;0.639687689;0.506874076;0.50823964;0.6152722;0
1-1-2021;0;0.830270767;0.82770633;1.017878068;0.835264929;0.368381182;0.364578857;0.35969031;0.386193902;0.392167539;0.392469211;0.412646984;0.392878176;0.4890849;0.447424309;0.438874279;0.433373952;0.546788379;0.54343464;0.547004756;0.592677452;0
2-1-2021;0;0.78243308;0.82611418;0.76572693;0.895207378;0.392261285;0.371985977;0.40704642;0.401456105;0.425480886;0.433204336;0.427335367;0.423891312;0.529682607;0.425205813;0.442216042;0.516746129;0.650653089;0.542274151;0.564524642;0.62752255;0
3-1-2021;0;0.749611942;0.90749309;1.085926568;0.820403221;0.359933729;0.375445425;0.424810396;0.384653739;0.380503864;0.388619803;0.42854803;0.427205229;0.364075769;0.425056971;0.446664884;0.493147556;0.444718449;0.607294137;0.528068596;0.631359142;0
4-1-2021;0;0.837165067;0.801040146;0.746160419;0.919858972;0.398616707;0.387329003;0.357695726;0.394100773;0.409943462;0.48095537;0.444787342;0.455500369;0.441536885;0.38651774;0.447604881;0.491589847;0.494854328;0.563388613;0.547553119;0.646190193;0
5-1-2021;0;0.847149351;0.804161326;0.696285597;0.949474969;0.383356413;0.365821349;0.359023643;0.387319268;0.407865836;0.416313309;0.417059729;0.460185557;0.49831516;0.453216471;0.446223407;0.46643418;0.598063146;0.526854559;0.548961437;0.639711854;0
6-1-2021;0;0.815710923;0.857008333;0.953444942;0.819956044;0.400793394;0.368347367;0.3061924;0.389247929;0.399928962;0.367337498;0.403412591;0.485077829;0.43876097;0.455035204;0.436319145;0.45179479;0.581476395;0.544035579;0.556976954;0.583192347;0
7-1-2021;0;0.798307345;0.818822819;0.700713728;0.883287672;0.336072194;0.374715622;0.318289386;0.394857885;0.383373225;0.422043077;0.454545071;0.462125798;0.450370882;0.456782088;0.441695202;0.533165483;0.610176183;0.545838062;0.632058335;0.673099427;0
8-1-2021;0;0.763429503;0.853636014;0.843857513;0.842871854;0.390681175;0.381780313;0.358898443;0.394147327;0.420445759;0.387677728;0.439449979;0.427181437;0.361343933;0.455742569;0.436428353;0.462299811;0.547941906;0.53113467;0.557790584;0.621278681;0
9-1-2021;0;0.746199623;0.863885152;1.042107807;0.880608053;0.357082869;0.370541979;0.335171432;0.389532409;0.380463143;0.33708622;0.419325054;0.435505151;0.447927581;0.387805672;0.440928421;0.458718377;0.442064158;0.587988189;0.584315445;0.590759857;0
10-1-2021;0;0.808370709;0.846249421;0.919726352;0.89450527;0.36960467;0.396045652;0.431982391;0.387599625;0.408595322;0.379938441;0.413782039;0.441867843;0.450513382;0.469515407;0.441116431;0.461011749;0.438484165;0.541911713;0.552524404;0.612949602;0
11-1-2021;0;0.67280714;0.779537377;0.873304285;0.85837169;0.34818239;0.383513984;0.445412611;0.39218525;0.371830345;0.434976155;0.380349549;0.379021791;0.449281447;0.441096785;0.446688832;0.463730156;0.523859645;0.511001354;0.625237532;0.608279322;0
12-1-2021;0;0.853017758;0.842588285;0.929554894;0.946879449;0.387396011;0.39394671;0.391901163;0.397437434;0.406024716;0.450709096;0.436834854;0.415888491;0.365571122;0.424180372;0.435569844;0.507982799;0.395631862;0.603400327;0.611180393;0.620228097;0
13-1-2021;0;0.787942778;0.852869118;0.851956033;0.885640766;0.370172189;0.377461377;0.425643342;0.391025533;0.403348667;0.422515796;0.420406514;0.433890421;0.421369658;0.41855764;0.439106644;0.475429428;0.479871013;0.527686692;0.52814276;0.670098935;0
14-1-2021;0;0.825174712;0.825396305;0.841706509;0.896234421;0.352787398;0.393496572;0.418533666;0.399653876;0.39404169;0.375898033;0.399015371;0.410480215;0.418172665;0.422796565;0.442884851;0.496230518;0.836941943;0.575142581;0.557432027;0.640385794;0
15-1-2021;0;0.796376683;0.854455404;0.816568036;0.855336377;0.37064588;0.356091224;0.350649935;0.383431037;0.395218151;0.414461501;0.4482022;0.453385351;0.543313676;0.411934694;0.436206917;0.469277999;0.533618165;0.504557951;0.574336812;0.612872707;0
16-1-2021;0;0.814211599;0.848290618;0.85946027;0.855290457;0.356633449;0.385738811;0.263890112;0.406570343;0.408674222;0.44690967;0.41240512;0.413796697;0.323394503;0.456427045;0.434618993;0.497290469;0.349492908;0.576677927;0.597826179;0.642901673;0
17-1-2021;0;0.784377104;0.817116902;0.808820167;0.839725162;0.394686082;0.395430089;0.341722415;0.398940532;0.436914516;0.423561307;0.444089685;0.439240406;0.608635657;0.468975393;0.441338382;0.453596411;0.499847352;0.529276841;0.533782557;0.655211992;0
18-1-2021;0;0.708900478;0.801950819;0.784288097;0.87712132;0.395039329;0.368771177;0.37415257;0.394769576;0.377509378;0.467220228;0.412107181;0.423959572;0.423560099;0.406284382;0.443712927;0.518440882;0.70530082;0.510002074;0.556598815;0.632171861;0
19-1-2021;0;0.778732742;0.803828307;0.680281251;0.889453914;0.333819868;0.380537488;0.362716119;0.396194381;0.44008559;0.419127065;0.437566496;0.440396556;0.49002379;0.466498557;0.445946283;0.482859752;0.458422141;0.540671284;0.529743318;0.62939217;0
